path	face_index	family	subfamily	full	postscript	typo_family	typo_subfamily	version_name	font_revision	weight	width	italic	axes	glyphs	arabic	arabic_supp_exta	persian	arabic_pf	latin_ext	greek	cyrillic	gsub_features	gpos_features	format	outlines	bytes	dataless	designer	manufacturer	vendor_id	license_url	error
/Library/Fonts/SF-Pro-Display-SemiboldItalic.otf	0	SF Pro Display	Semibold Italic	SF Pro Display Semibold Italic	SFProDisplay-SemiboldItalic	SF Pro Display	Semibold Italic	Version 22.0d4e4	1.000	600	5	1		34713	0	0		0	233	73	220	liga,calt,tnum,pnum,frac,sups,subs,case,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss05,ss06,ss07,ss12,ss13,ss14,ss15,ss16,ss17,cv01,cv02,cv03	kern	otf	CFF	6294840	no	Apple Inc.	Apple Inc.	APPL		
/Library/Fonts/SF-Pro-Display-Thin.otf	0	SF Pro Display	Thin	SF Pro Display Thin	SFProDisplay-Thin	SF Pro Display	Thin	Version 22.0d4e4	1.000	200	5	0		35547	0	0		0	257	75	222	liga,calt,smcp,c2sc,tnum,pnum,frac,sups,subs,case,ordn,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss04,ss06,ss07,ss09,ss12,ss13,ss14,ss15,ss16,ss17,cv01,cv02,cv03	kern,ss09	otf	CFF	6244072	no	Apple Inc.	Apple Inc.	APPL		
/Library/Fonts/SF-Pro-Display-ThinItalic.otf	0	SF Pro Display	Thin Italic	SF Pro Display Thin Italic	SFProDisplay-ThinItalic	SF Pro Display	Thin Italic	Version 22.0d4e4	1.000	200	5	1		34713	0	0		0	233	73	220	liga,calt,tnum,pnum,frac,sups,subs,case,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss05,ss06,ss07,ss12,ss13,ss14,ss15,ss16,ss17,cv01,cv02,cv03	kern	otf	CFF	6143448	no	Apple Inc.	Apple Inc.	APPL		
/Library/Fonts/SF-Pro-Display-Ultralight.otf	0	SF Pro Display	Ultralight	SF Pro Display Ultralight	SFProDisplay-Ultralight	SF Pro Display	Ultralight	Version 22.0d4e4	1.000	100	5	0		35547	0	0		0	257	75	222	liga,calt,smcp,c2sc,tnum,pnum,frac,sups,subs,case,ordn,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss04,ss06,ss07,ss09,ss12,ss13,ss14,ss15,ss16,ss17,cv01,cv02,cv03	kern,ss09	otf	CFF	6217312	no	Apple Inc.	Apple Inc.	APPL		
/Library/Fonts/SF-Pro-Display-UltralightItalic.otf	0	SF Pro Display	Ultralight Italic	SF Pro Display Ultralight Italic	SFProDisplay-UltralightItalic	SF Pro Display	Ultralight Italic	Version 22.0d4e4	1.000	100	5	1		34713	0	0		0	233	73	220	liga,calt,tnum,pnum,frac,sups,subs,case,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss05,ss06,ss07,ss12,ss13,ss14,ss15,ss16,ss17,cv01,cv02,cv03	kern	otf	CFF	6117448	no	Apple Inc.	Apple Inc.	APPL		
/Library/Fonts/SF-Pro-Italic.ttf	0	SF Pro	Regular Italic	SF Pro Italic	SFPro-RegularItalic		Regular Italic	Version 22.0d4e4	1.000	400	5	1	opsz[17..28..28];YAXS[400..400..1000];wght[1..400..1000]	34737	0	0		0	233	73	220	liga,calt,tnum,pnum,frac,sups,subs,case,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss05,ss06,ss07,ss12,ss13,ss14,ss15,ss16,ss17,cv01,cv02,cv03	kern	ttf	glyf	19998192	no	Apple Inc.	Apple Inc.	APPL		
/Library/Fonts/SF-Pro-Rounded-Black.otf	0	SF Pro Rounded	Black	SF Pro Rounded Black	SFProRounded-Black	SF Pro Rounded	Black	Version 22.0d4e4	1.000	900	5	0		35396	0	0		0	237	75	220	liga,calt,smcp,c2sc,tnum,pnum,frac,sups,subs,case,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss06,ss07,ss12,ss13,ss14,ss15,ss16,ss17,cv01,cv02,cv03	kern	otf	CFF	6022184	no	Apple Inc.	Apple Inc.	APPL		
/Library/Fonts/SF-Pro-Rounded-Bold.otf	0	SF Pro Rounded	Bold	SF Pro Rounded Bold	SFProRounded-Bold	SF Pro Rounded	Bold	Version 22.0d4e4	1.000	700	5	0		35396	0	0		0	237	75	220	liga,calt,smcp,c2sc,tnum,pnum,frac,sups,subs,case,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss06,ss07,ss12,ss13,ss14,ss15,ss16,ss17,cv01,cv02,cv03	kern	otf	CFF	6497544	no	Apple Inc.	Apple Inc.	APPL		
/Library/Fonts/SF-Pro-Rounded-Heavy.otf	0	SF Pro Rounded	Heavy	SF Pro Rounded Heavy	SFProRounded-Heavy	SF Pro Rounded	Heavy	Version 22.0d4e4	1.000	800	5	0		35396	0	0		0	237	75	220	liga,calt,smcp,c2sc,tnum,pnum,frac,sups,subs,case,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss06,ss07,ss12,ss13,ss14,ss15,ss16,ss17,cv01,cv02,cv03	kern	otf	CFF	6486168	no	Apple Inc.	Apple Inc.	APPL		
/Library/Fonts/SF-Pro-Rounded-Light.otf	0	SF Pro Rounded	Light	SF Pro Rounded Light	SFProRounded-Light	SF Pro Rounded	Light	Version 22.0d4e4	1.000	300	5	0		35396	0	0		0	237	75	220	liga,calt,smcp,c2sc,tnum,pnum,frac,sups,subs,case,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss06,ss07,ss12,ss13,ss14,ss15,ss16,ss17,cv01,cv02,cv03	kern	otf	CFF	6445116	no	Apple Inc.	Apple Inc.	APPL		
/Library/Fonts/SF-Pro-Rounded-Medium.otf	0	SF Pro Rounded	Medium	SF Pro Rounded Medium	SFProRounded-Medium	SF Pro Rounded	Medium	Version 22.0d4e4	1.000	500	5	0		35396	0	0		0	237	75	220	liga,calt,smcp,c2sc,tnum,pnum,frac,sups,subs,case,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss06,ss07,ss12,ss13,ss14,ss15,ss16,ss17,cv01,cv02,cv03	kern	otf	CFF	6461368	no	Apple Inc.	Apple Inc.	APPL		
/Library/Fonts/SF-Pro-Rounded-Regular.otf	0	SF Pro Rounded	Regular	SF Pro Rounded Regular	SFProRounded-Regular	SF Pro Rounded	Regular	Version 22.0d4e4	1.000	400	5	0		35396	0	0		0	237	75	220	liga,calt,smcp,c2sc,tnum,pnum,frac,sups,subs,case,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss06,ss07,ss12,ss13,ss14,ss15,ss16,ss17,cv01,cv02,cv03	kern	otf	CFF	6261272	no	Apple Inc.	Apple Inc.	APPL		
/Library/Fonts/SF-Pro-Rounded-Semibold.otf	0	SF Pro Rounded	Semibold	SF Pro Rounded Semibold	SFProRounded-Semibold	SF Pro Rounded	Semibold	Version 22.0d4e4	1.000	600	5	0		35396	0	0		0	237	75	220	liga,calt,smcp,c2sc,tnum,pnum,frac,sups,subs,case,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss06,ss07,ss12,ss13,ss14,ss15,ss16,ss17,cv01,cv02,cv03	kern	otf	CFF	6523240	no	Apple Inc.	Apple Inc.	APPL		
/Library/Fonts/SF-Pro-Rounded-Thin.otf	0	SF Pro Rounded	Thin	SF Pro Rounded Thin	SFProRounded-Thin	SF Pro Rounded	Thin	Version 22.0d4e4	1.000	200	5	0		35396	0	0		0	237	75	220	liga,calt,smcp,c2sc,tnum,pnum,frac,sups,subs,case,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss06,ss07,ss12,ss13,ss14,ss15,ss16,ss17,cv01,cv02,cv03	kern	otf	CFF	6373008	no	Apple Inc.	Apple Inc.	APPL		
/Library/Fonts/SF-Pro-Rounded-Ultralight.otf	0	SF Pro Rounded	Ultralight	SF Pro Rounded Ultralight	SFProRounded-Ultralight	SF Pro Rounded	Ultralight	Version 22.0d4e4	1.000	100	5	0		35396	0	0		0	237	75	220	liga,calt,smcp,c2sc,tnum,pnum,frac,sups,subs,case,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss06,ss07,ss12,ss13,ss14,ss15,ss16,ss17,cv01,cv02,cv03	kern	otf	CFF	6343856	no	Apple Inc.	Apple Inc.	APPL		
/Library/Fonts/SF-Pro-Text-Black.otf	0	SF Pro Text	Black	SF Pro Text Black	SFProText-Black	SF Pro Text	Black	Version 22.0d4e4	1.000	900	5	0		35547	0	0		0	257	75	222	liga,calt,smcp,c2sc,tnum,pnum,frac,sups,subs,case,ordn,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss04,ss06,ss07,ss09,ss12,ss13,ss14,ss15,ss16,ss17,cv01,cv02,cv03	kern,ss09	otf	CFF	5904956	no	Apple Inc.	Apple Inc.	APPL		
/Library/Fonts/SF-Pro-Text-BlackItalic.otf	0	SF Pro Text	Black Italic	SF Pro Text Black Italic	SFProText-BlackItalic	SF Pro Text	Black Italic	Version 22.0d4e4	1.000	900	5	1		34713	0	0		0	233	73	220	liga,calt,tnum,pnum,frac,sups,subs,case,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss05,ss06,ss07,ss12,ss13,ss14,ss15,ss16,ss17,cv01,cv02,cv03	kern	otf	CFF	5828684	no	Apple Inc.	Apple Inc.	APPL		
/Library/Fonts/SF-Pro-Text-Bold.otf	0	SF Pro Text	Bold	SF Pro Text Bold	SFProText-Bold	SF Pro Text	Bold	Version 22.0d4e4	1.000	700	5	0		35547	0	0		0	257	75	222	liga,calt,smcp,c2sc,tnum,pnum,frac,sups,subs,case,ordn,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss04,ss06,ss07,ss09,ss12,ss13,ss14,ss15,ss16,ss17,cv01,cv02,cv03	kern,ss09	otf	CFF	6355744	no	Apple Inc.	Apple Inc.	APPL		
/Library/Fonts/SF-Pro-Text-BoldItalic.otf	0	SF Pro Text	Bold Italic	SF Pro Text Bold Italic	SFProText-BoldItalic	SF Pro Text	Bold Italic	Version 22.0d4e4	1.000	700	5	1		34713	0	0		0	233	73	220	liga,calt,tnum,pnum,frac,sups,subs,case,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss05,ss06,ss07,ss12,ss13,ss14,ss15,ss16,ss17,cv01,cv02,cv03	kern	otf	CFF	6285576	no	Apple Inc.	Apple Inc.	APPL		
/Library/Fonts/SF-Pro-Text-Heavy.otf	0	SF Pro Text	Heavy	SF Pro Text Heavy	SFProText-Heavy	SF Pro Text	Heavy	Version 22.0d4e4	1.000	800	5	0		35547	0	0		0	257	75	222	liga,calt,smcp,c2sc,tnum,pnum,frac,sups,subs,case,ordn,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss04,ss06,ss07,ss09,ss12,ss13,ss14,ss15,ss16,ss17,cv01,cv02,cv03	kern,ss09	otf	CFF	6337680	no	Apple Inc.	Apple Inc.	APPL		
/Library/Fonts/SF-Pro-Text-HeavyItalic.otf	0	SF Pro Text	Heavy Italic	SF Pro Text Heavy Italic	SFProText-HeavyItalic	SF Pro Text	Heavy Italic	Version 22.0d4e4	1.000	800	5	1		34713	0	0		0	233	73	220	liga,calt,tnum,pnum,frac,sups,subs,case,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss05,ss06,ss07,ss12,ss13,ss14,ss15,ss16,ss17,cv01,cv02,cv03	kern	otf	CFF	6265312	no	Apple Inc.	Apple Inc.	APPL		
/Library/Fonts/SF-Pro-Text-Light.otf	0	SF Pro Text	Light	SF Pro Text Light	SFProText-Light	SF Pro Text	Light	Version 22.0d4e4	1.000	300	5	0		35547	0	0		0	257	75	222	liga,calt,smcp,c2sc,tnum,pnum,frac,sups,subs,case,ordn,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss04,ss06,ss07,ss09,ss12,ss13,ss14,ss15,ss16,ss17,cv01,cv02,cv03	kern,ss09	otf	CFF	6306448	no	Apple Inc.	Apple Inc.	APPL		
/Library/Fonts/SF-Pro-Text-LightItalic.otf	0	SF Pro Text	Light Italic	SF Pro Text Light Italic	SFProText-LightItalic	SF Pro Text	Light Italic	Version 22.0d4e4	1.000	300	5	1		34713	0	0		0	233	73	220	liga,calt,tnum,pnum,frac,sups,subs,case,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss05,ss06,ss07,ss12,ss13,ss14,ss15,ss16,ss17,cv01,cv02,cv03	kern	otf	CFF	6233572	no	Apple Inc.	Apple Inc.	APPL		
/Library/Fonts/SF-Pro-Text-Medium.otf	0	SF Pro Text	Medium	SF Pro Text Medium	SFProText-Medium	SF Pro Text	Medium	Version 22.0d4e4	1.000	500	5	0		35547	0	0		0	257	75	222	liga,calt,smcp,c2sc,tnum,pnum,frac,sups,subs,case,ordn,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss04,ss06,ss07,ss09,ss12,ss13,ss14,ss15,ss16,ss17,cv01,cv02,cv03	kern,ss09	otf	CFF	6318300	no	Apple Inc.	Apple Inc.	APPL		
/Library/Fonts/SF-Pro-Text-MediumItalic.otf	0	SF Pro Text	Medium Italic	SF Pro Text Medium Italic	SFProText-MediumItalic	SF Pro Text	Medium Italic	Version 22.0d4e4	1.000	500	5	1		34713	0	0		0	233	73	220	liga,calt,tnum,pnum,frac,sups,subs,case,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss05,ss06,ss07,ss12,ss13,ss14,ss15,ss16,ss17,cv01,cv02,cv03	kern	otf	CFF	6231796	no	Apple Inc.	Apple Inc.	APPL		
/Library/Fonts/SF-Pro-Text-Regular.otf	0	SF Pro Text	Regular	SF Pro Text Regular	SFProText-Regular	SF Pro Text	Regular	Version 22.0d4e4	1.000	400	5	0		35547	0	0		0	257	75	222	liga,calt,smcp,c2sc,tnum,pnum,frac,sups,subs,case,ordn,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss04,ss06,ss07,ss09,ss12,ss13,ss14,ss15,ss16,ss17,cv01,cv02,cv03	kern,ss09	otf	CFF	6177148	no	Apple Inc.	Apple Inc.	APPL		
/Library/Fonts/SF-Pro-Text-RegularItalic.otf	0	SF Pro Text	Regular Italic	SF Pro Text Regular Italic	SFProText-RegularItalic	SF Pro Text	Regular Italic	Version 22.0d4e4	1.000	400	5	1		34713	0	0		0	233	73	220	liga,calt,tnum,pnum,frac,sups,subs,case,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss05,ss06,ss07,ss12,ss13,ss14,ss15,ss16,ss17,cv01,cv02,cv03	kern	otf	CFF	6107124	no	Apple Inc.	Apple Inc.	APPL		
/Library/Fonts/SF-Pro-Text-Semibold.otf	0	SF Pro Text	Semibold	SF Pro Text Semibold	SFProText-Semibold	SF Pro Text	Semibold	Version 22.0d4e4	1.000	600	5	0		35547	0	0		0	257	75	222	liga,calt,smcp,c2sc,tnum,pnum,frac,sups,subs,case,ordn,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss04,ss06,ss07,ss09,ss12,ss13,ss14,ss15,ss16,ss17,cv01,cv02,cv03	kern,ss09	otf	CFF	6381816	no	Apple Inc.	Apple Inc.	APPL		
/Library/Fonts/SF-Pro-Text-SemiboldItalic.otf	0	SF Pro Text	Semibold Italic	SF Pro Text Semibold Italic	SFProText-SemiboldItalic	SF Pro Text	Semibold Italic	Version 22.0d4e4	1.000	600	5	1		34713	0	0		0	233	73	220	liga,calt,tnum,pnum,frac,sups,subs,case,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss05,ss06,ss07,ss12,ss13,ss14,ss15,ss16,ss17,cv01,cv02,cv03	kern	otf	CFF	6311856	no	Apple Inc.	Apple Inc.	APPL		
/Library/Fonts/SF-Pro-Text-Thin.otf	0	SF Pro Text	Thin	SF Pro Text Thin	SFProText-Thin	SF Pro Text	Thin	Version 22.0d4e4	1.000	200	5	0		35547	0	0		0	257	75	222	liga,calt,smcp,c2sc,tnum,pnum,frac,sups,subs,case,ordn,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss04,ss06,ss07,ss09,ss12,ss13,ss14,ss15,ss16,ss17,cv01,cv02,cv03	kern,ss09	otf	CFF	6230332	no	Apple Inc.	Apple Inc.	APPL		
/Library/Fonts/SF-Pro-Text-ThinItalic.otf	0	SF Pro Text	Thin Italic	SF Pro Text Thin Italic	SFProText-ThinItalic	SF Pro Text	Thin Italic	Version 22.0d4e4	1.000	200	5	1		34713	0	0		0	233	73	220	liga,calt,tnum,pnum,frac,sups,subs,case,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss05,ss06,ss07,ss12,ss13,ss14,ss15,ss16,ss17,cv01,cv02,cv03	kern	otf	CFF	6165732	no	Apple Inc.	Apple Inc.	APPL		
/Library/Fonts/SF-Pro-Text-Ultralight.otf	0	SF Pro Text	Ultralight	SF Pro Text Ultralight	SFProText-Ultralight	SF Pro Text	Ultralight	Version 22.0d4e4	1.000	100	5	0		35547	0	0		0	257	75	222	liga,calt,smcp,c2sc,tnum,pnum,frac,sups,subs,case,ordn,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss04,ss06,ss07,ss09,ss12,ss13,ss14,ss15,ss16,ss17,cv01,cv02,cv03	kern,ss09	otf	CFF	6209064	no	Apple Inc.	Apple Inc.	APPL		
/Library/Fonts/SF-Pro-Text-UltralightItalic.otf	0	SF Pro Text	Ultralight Italic	SF Pro Text Ultralight Italic	SFProText-UltralightItalic	SF Pro Text	Ultralight Italic	Version 22.0d4e4	1.000	100	5	1		34713	0	0		0	233	73	220	liga,calt,tnum,pnum,frac,sups,subs,case,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss05,ss06,ss07,ss12,ss13,ss14,ss15,ss16,ss17,cv01,cv02,cv03	kern	otf	CFF	6132016	no	Apple Inc.	Apple Inc.	APPL		
/Library/Fonts/SF-Pro.ttf	0	SF Pro	Regular	SF Pro	SFPro-Regular		Regular	Version 22.0d4e4	1.000	400	5	0	wdth[30..100..150];opsz[17..28..28];wght[1..400..1000]	35571	0	0		0	257	75	222	liga,calt,smcp,c2sc,tnum,pnum,frac,sups,subs,case,ordn,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss04,ss06,ss07,ss09,ss12,ss13,ss14,ss15,ss16,ss17,cv01,cv02,cv03	kern,ss09	ttf	glyf	21249904	no	Apple Inc.	Apple Inc.	APPL		
/Users/bardiasamiee/Library/Application Support/Adobe/CoreSync/plugins/livetype/.r/.10879.otf	0	Futura PT Medium	Regular	Futura PT Medium	FuturaPT-Medium	Futura PT	Medium	Version 1.009	1.009	450	5	0		636	0	0		1	125	4	175	liga,tnum,pnum,frac,sups,subs,case,ordn,aalt,locl,ccmp	kern	otf	CFF	111968	no	Paul Renner,Vladimir Yefimov, Isabella Chaeva	ParaType Ltd	PARA	http://typekit.com/eulas/00000000000000000001b150	
/Users/bardiasamiee/Library/Application Support/Adobe/CoreSync/plugins/livetype/.r/.10880.otf	0	Futura PT Medium	Italic	Futura PT Medium Oblique	FuturaPT-MediumObl	Futura PT	Medium Oblique	Version 1.009	1.009	450	5	1		629	0	0		1	125	4	175	liga,tnum,pnum,frac,sups,subs,case,ordn,aalt,locl,ccmp	kern	otf	CFF	122908	no	Paul Renner,Vladimir Yefimov, Isabella Chaeva	ParaType Ltd	PARA	http://typekit.com/eulas/00000000000000000001b14f	
/Users/bardiasamiee/Library/Application Support/Adobe/CoreSync/plugins/livetype/.r/.10881.otf	0	Futura PT Heavy	Regular	Futura PT Heavy	FuturaPT-Heavy	Futura PT	Heavy	Version 1.009	1.009	600	5	0		620	0	0		1	125	4	175	liga,tnum,pnum,frac,sups,case,ordn,aalt,locl,ccmp	kern	otf	CFF	118044	no	Paul Renner,Vladimir Yefimov, Isabella Chaeva	ParaType Ltd	PARA	http://typekit.com/eulas/00000000000000007735d65e	
/Users/bardiasamiee/Library/Application Support/Adobe/CoreSync/plugins/livetype/.r/.10882.otf	0	Futura PT Heavy	Italic	Futura PT Heavy Oblique	FuturaPT-HeavyObl	Futura PT	Heavy Oblique	Version 1.009	1.009	600	5	1		620	0	0		1	125	4	175	liga,tnum,pnum,frac,sups,case,ordn,aalt,locl,ccmp	kern	otf	CFF	123628	no	Paul Renner,Vladimir Yefimov, Isabella Chaeva	ParaType Ltd	PARA	http://typekit.com/eulas/00000000000000000001b153	
/Users/bardiasamiee/Library/Application Support/Adobe/CoreSync/plugins/livetype/.r/.10883.otf	0	Futura PT Light	Italic	Futura PT Light Oblique	FuturaPT-LightObl	Futura PT	Light Oblique	Version 1.009	1.009	300	5	1		630	0	0		1	125	4	175	liga,tnum,pnum,frac,sups,subs,case,ordn,aalt,locl,ccmp	kern	otf	CFF	126660	no	Paul Renner,Vladimir Yefimov, Isabella Chaeva	ParaType Ltd	PARA	http://typekit.com/eulas/00000000000000000001b14c	
/Users/bardiasamiee/Library/Application Support/Adobe/CoreSync/plugins/livetype/.r/.10884.otf	0	Futura PT Book	Regular	Futura PT Book	FuturaPT-Book	Futura PT	Book	Version 1.009	1.009	400	5	0		629	0	0		1	125	4	175	liga,tnum,pnum,frac,sups,subs,case,ordn,aalt,locl,ccmp	kern	otf	CFF	107180	no	Paul Renner,Vladimir Yefimov, Isabella Chaeva	ParaType Ltd	PARA	http://typekit.com/eulas/00000000000000000001b14e	
/Users/bardiasamiee/Library/Application Support/Adobe/CoreSync/plugins/livetype/.r/.10885.otf	0	Futura PT Book	Italic	Futura PT Book Oblique	FuturaPT-BookObl	Futura PT	Book Oblique	Version 1.009	1.009	400	5	1		629	0	0		1	125	4	175	liga,tnum,pnum,frac,sups,subs,case,ordn,aalt,locl,ccmp	kern	otf	CFF	125600	no	Paul Renner,Vladimir Yefimov, Isabella Chaeva	ParaType Ltd	PARA	http://typekit.com/eulas/00000000000000000001b14d	
/Users/bardiasamiee/Library/Application Support/Adobe/CoreSync/plugins/livetype/.r/.10886.otf	0	Futura PT Light	Regular	Futura PT Light	FuturaPT-Light	Futura PT	Light	Version 1.009	1.009	300	5	0		630	0	0		1	125	4	175	liga,tnum,pnum,frac,sups,subs,case,ordn,aalt,locl,ccmp	kern	otf	CFF	110040	no	Paul Renner,Vladimir Yefimov, Isabella Chaeva	ParaType Ltd	PARA	http://typekit.com/eulas/00000000000000000001b14b	
/Users/bardiasamiee/Library/Application Support/Adobe/CoreSync/plugins/livetype/.r/.10887.otf	0	Futura PT Extra Bold	Regular	Futura PT Extra Bold	FuturaPT-ExtraBold	Futura PT	Extra Bold	Version 1.009	1.009	800	5	0		619	0	0		1	125	4	175	liga,tnum,pnum,frac,sups,case,ordn,aalt,locl,ccmp	kern	otf	CFF	128056	no	Paul Renner,Vladimir Yefimov, Isabella Chaeva	ParaType Ltd	PARA	http://typekit.com/eulas/00000000000000000001b156	
/Users/bardiasamiee/Library/Application Support/Adobe/CoreSync/plugins/livetype/.r/.10888.otf	0	Futura PT Extra Bold	Italic	Futura PT Extra Bold Oblique	FuturaPT-ExtraBoldObl	Futura PT	Extra Bold Oblique	Version 1.009	1.009	800	5	1		619	0	0		1	125	4	175	liga,tnum,pnum,frac,sups,case,ordn,aalt,locl,ccmp	kern	otf	CFF	118656	no	Paul Renner,Vladimir Yefimov, Isabella Chaeva	ParaType Ltd	PARA	http://typekit.com/eulas/00000000000000000001b155	
/Users/bardiasamiee/Library/Application Support/Adobe/CoreSync/plugins/livetype/.r/.13376.otf	0	OCR B Std	Regular	OCRBStd	OCRBStd			Version 2.053;PS 2.000;hotconv 1.0.68;makeotf.lib2.5.35818	2.053	400	5	0		267	0	0		0	13	1	0	dlig,salt,frac,sups,zero,ordn,aalt		otf	CFF	20776	no	Adrian Frutiger and Adobe Type staff	Adobe Systems Incorporated	ADBE	http://typekit.com/eulas/000000000000000000019638	
/Users/bardiasamiee/Library/Application Support/Adobe/CoreSync/plugins/livetype/.r/.14541.otf	0	Open Sans	Bold	Open Sans Bold	OpenSans-Bold			Version 1.10	1.100	700	5	0		938	0	0		1	145	75	255	liga,onum,lnum,tnum,pnum,salt,locl,ss01,ss02,ss03		otf	glyf	230432	no		Ascender Corporation	1ASC	http://typekit.com/eulas/00000000000000007735a061	
/Users/bardiasamiee/Library/Application Support/Adobe/CoreSync/plugins/livetype/.r/.14543.otf	0	Open Sans Extrabold	Regular	Open Sans Extrabold	OpenSans-Extrabold	Open Sans	Extrabold	Version 1.10	1.100	800	5	0		938	0	0		1	145	75	255	liga,onum,lnum,tnum,pnum,salt,locl,ss01,ss02,ss03		otf	glyf	228448	no		Ascender Corporation	1ASC	http://typekit.com/eulas/00000000000000007735a06d	
/Users/bardiasamiee/Library/Application Support/Adobe/CoreSync/plugins/livetype/.r/.14546.otf	0	Open Sans Light	Regular	Open Sans Light	OpenSans-Light	Open Sans	Light	Version 1.10	1.100	300	5	0		938	0	0		1	145	75	255	liga,onum,lnum,tnum,pnum,salt,locl,ss01,ss02,ss03		otf	glyf	228268	no		Ascender Corporation	1ASC	http://typekit.com/eulas/00000000000000007735a075	
/Users/bardiasamiee/Library/Application Support/Adobe/CoreSync/plugins/livetype/.r/.14548.otf	0	Open Sans	Regular	Open Sans	OpenSans			Version 1.10	1.100	400	5	0		938	0	0		1	145	75	255	liga,onum,lnum,tnum,pnum,salt,locl,ss01,ss02,ss03		otf	glyf	223156	no		Ascender Corporation	1ASC	http://typekit.com/eulas/00000000000000007735a07a	
/Users/bardiasamiee/Library/Application Support/Adobe/CoreSync/plugins/livetype/.r/.14549.otf	0	Open Sans Semibold	Regular	Open Sans Semibold	OpenSans-Semibold	Open Sans	Semibold	Version 1.10	1.100	600	5	0		938	0	0		1	145	75	255	liga,onum,lnum,tnum,pnum,salt,locl,ss01,ss02,ss03		otf	glyf	227184	no		Ascender Corporation	1ASC	http://typekit.com/eulas/00000000000000007735a07c	
/Users/bardiasamiee/Library/Application Support/Adobe/CoreSync/plugins/livetype/.r/.14580.otf	0	Letter Gothic Std	Regular	LetterGothicStd	LetterGothicStd		Medium	Version 2.059;PS 2.000;hotconv 1.0.68;makeotf.lib2.5.35818	2.059	400	5	0		382	0	0		0	24	12	0	dlig,frac,sups,zero,ordn,aalt		otf	CFF	28128	no	Roger Roberson	Adobe Systems Incorporated	ADBE	http://typekit.com/eulas/0000000000000000000188d4	
/Users/bardiasamiee/Library/Application Support/Adobe/CoreSync/plugins/livetype/.r/.14581.otf	0	Letter Gothic Std	Italic	LetterGothicStd-Slanted	LetterGothicStd-Slanted		Slanted	Version 2.059;PS 2.000;hotconv 1.0.68;makeotf.lib2.5.35818	2.059	400	5	1		382	0	0		0	24	12	0	dlig,frac,sups,zero,ordn,aalt		otf	CFF	29756	no	Roger Roberson	Adobe Systems Incorporated	ADBE	http://typekit.com/eulas/0000000000000000000188d3	
/Users/bardiasamiee/Library/Application Support/Adobe/CoreSync/plugins/livetype/.r/.14582.otf	0	Letter Gothic Std	Bold	LetterGothicStd-Bold	LetterGothicStd-Bold			Version 2.059;PS 2.000;hotconv 1.0.68;makeotf.lib2.5.35818	2.059	700	5	0		382	0	0		0	24	12	0	dlig,frac,sups,zero,ordn,aalt		otf	CFF	27844	no	Roger Roberson	Adobe Systems Incorporated	ADBE	http://typekit.com/eulas/0000000000000000000188d1	
/Users/bardiasamiee/Library/Application Support/Adobe/CoreSync/plugins/livetype/.r/.14583.otf	0	Letter Gothic Std	Bold Italic	LetterGothicStd-BoldSlanted	LetterGothicStd-BoldSlanted		Bold Slanted	Version 2.059;PS 2.000;hotconv 1.0.68;makeotf.lib2.5.35818	2.059	700	5	1		382	0	0		0	24	12	0	dlig,frac,sups,zero,ordn,aalt		otf	CFF	29604	no	Roger Roberson	Adobe Systems Incorporated	ADBE	http://typekit.com/eulas/0000000000000000000188d2	
